Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,home_clean,team_clean,intFormedYear,intStadiumCapacity,strLeague,anios_historia,total_goles_partido,diferencia_goles,resultado_target,cluster_kmeans
05/03/2023,Nott'm Forest,Everton,2,2,D,10,10,4,3,3,3,nottm forest,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
05/03/2023,Liverpool,Man United,7,0,H,18,8,8,4,4,3,liverpool,,1900.0,38279.0,Liga_Desconocida,126.0,7,7,Victoria_Local,1
06/03/2023,Brentford,Fulham,3,2,H,14,9,6,5,2,3,brentford,brentford,1889.0,17250.0,English Premier League,137.0,5,1,Victoria_Local,2
11/03/2023,Bournemouth,Liverpool,1,0,H,5,15,2,6,3,8,bournemouth,bournemouth,1890.0,11464.0,English Premier League,136.0,1,1,Victoria_Local,0
11/03/2023,Everton,Brentford,1,0,H,13,12,6,4,5,8,everton,everton,1878.0,40157.0,English Premier League,148.0,1,1,Victoria_Local,0
11/03/2023,Leeds,Brighton,2,2,D,12,14,4,2,4,7,leeds,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
11/03/2023,Leicester,Chelsea,1,3,A,17,12,7,6,2,5,leicester,,1900.0,38279.0,Liga_Desconocida,126.0,4,-2,Derrota_Local,2
11/03/2023,Tottenham,Nott'm Forest,3,1,H,15,9,7,5,2,10,tottenham,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
11/03/2023,Crystal Palace,Man City,0,1,A,4,14,0,4,2,6,crystal palace,crystal palace,1905.0,26255.0,English Premier League,121.0,1,-1,Derrota_Local,0
12/03/2023,Fulham,Arsenal,0,3,A,12,15,2,7,4,8,fulham,fulham,1879.0,25700.0,English Premier League,147.0,3,-3,Derrota_Local,2
12/03/2023,Man United,Southampton,0,0,D,10,17,4,4,7,8,man united,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
12/03/2023,West Ham,Aston Villa,1,1,D,17,12,6,4,13,2,west ham,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
12/03/2023,Newcastle,Wolves,2,1,H,19,7,8,4,10,3,newcastle,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
15/03/2023,Brighton,Crystal Palace,1,0,H,11,11,5,3,1,4,brighton,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
15/03/2023,Southampton,Brentford,0,2,A,7,11,1,5,3,3,southampton,,1900.0,38279.0,Liga_Desconocida,126.0,2,-2,Derrota_Local,2
17/03/2023,Nott'm Forest,Newcastle,1,2,A,5,15,3,4,3,7,nottm forest,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
18/03/2023,Aston Villa,Bournemouth,3,0,H,20,10,9,3,9,6,aston villa,aston villa,1874.0,42785.0,English Premier League,152.0,3,3,Victoria_Local,1
18/03/2023,Brentford,Leicester,1,1,D,11,14,2,1,8,4,brentford,brentford,1889.0,17250.0,English Premier League,137.0,2,0,Empate,0
18/03/2023,Southampton,Tottenham,3,3,D,19,17,7,3,10,3,southampton,,1900.0,38279.0,Liga_Desconocida,126.0,6,0,Empate,2
18/03/2023,Wolves,Leeds,2,4,A,23,11,8,4,5,4,wolves,,1900.0,38279.0,Liga_Desconocida,126.0,6,-2,Derrota_Local,2
18/03/2023,Chelsea,Everton,2,2,D,20,12,7,3,8,2,chelsea,chelsea,1905.0,41798.0,English Premier League,121.0,4,0,Empate,2
19/03/2023,Arsenal,Crystal Palace,4,1,H,15,8,5,4,5,4,arsenal,arsenal,1892.0,60338.0,English Premier League,134.0,5,3,Victoria_Local,1
01/04/2023,Man City,Liverpool,4,1,H,17,4,8,1,7,1,man city,,1900.0,38279.0,Liga_Desconocida,126.0,5,3,Victoria_Local,1
01/04/2023,Arsenal,Leeds,4,1,H,13,7,6,5,4,3,arsenal,arsenal,1892.0,60338.0,English Premier League,134.0,5,3,Victoria_Local,1
01/04/2023,Bournemouth,Fulham,2,1,H,12,10,7,2,4,3,bournemouth,bournemouth,1890.0,11464.0,English Premier League,136.0,3,1,Victoria_Local,0
01/04/2023,Brighton,Brentford,3,3,D,33,7,15,5,14,0,brighton,,1900.0,38279.0,Liga_Desconocida,126.0,6,0,Empate,2
01/04/2023,Crystal Palace,Leicester,2,1,H,31,3,9,2,10,1,crystal palace,crystal palace,1905.0,26255.0,English Premier League,121.0,3,1,Victoria_Local,0
01/04/2023,Nott'm Forest,Wolves,1,1,D,17,8,7,1,4,3,nottm forest,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
01/04/2023,Chelsea,Aston Villa,0,2,A,27,5,8,2,13,2,chelsea,chelsea,1905.0,41798.0,English Premier League,121.0,2,-2,Derrota_Local,2
02/04/2023,West Ham,Southampton,1,0,H,12,9,2,3,5,3,west ham,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
02/04/2023,Newcastle,Man United,2,0,H,22,6,6,1,7,4,newcastle,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
03/04/2023,Everton,Tottenham,1,1,D,15,8,6,2,3,3,everton,everton,1878.0,40157.0,English Premier League,148.0,2,0,Empate,0
04/04/2023,Bournemouth,Brighton,0,2,A,14,16,3,6,5,5,bournemouth,bournemouth,1890.0,11464.0,English Premier League,136.0,2,-2,Derrota_Local,2
04/04/2023,Leeds,Nott'm Forest,2,1,H,21,13,6,1,11,4,leeds,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
04/04/2023,Leicester,Aston Villa,1,2,A,9,15,4,5,4,8,leicester,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
04/04/2023,Chelsea,Liverpool,0,0,D,12,7,3,4,3,5,chelsea,chelsea,1905.0,41798.0,English Premier League,121.0,0,0,Empate,0
05/04/2023,Man United,Brentford,1,0,H,18,6,3,1,12,3,man united,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
05/04/2023,West Ham,Newcastle,1,5,A,7,15,2,8,7,6,west ham,,1900.0,38279.0,Liga_Desconocida,126.0,6,-4,Derrota_Local,2
08/04/2023,Man United,Everton,2,0,H,29,15,11,1,10,4,man united,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
08/04/2023,Aston Villa,Nott'm Forest,2,0,H,8,6,3,2,1,8,aston villa,aston villa,1874.0,42785.0,English Premier League,152.0,2,2,Victoria_Local,1
08/04/2023,Brentford,Newcastle,1,2,A,12,10,6,4,6,5,brentford,brentford,1889.0,17250.0,English Premier League,137.0,3,-1,Derrota_Local,2
08/04/2023,Fulham,West Ham,0,1,A,16,9,3,5,11,4,fulham,fulham,1879.0,25700.0,English Premier League,147.0,1,-1,Derrota_Local,0
08/04/2023,Leicester,Bournemouth,0,1,A,14,19,4,7,6,6,leicester,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
08/04/2023,Tottenham,Brighton,2,1,H,9,17,3,4,3,7,tottenham,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
08/04/2023,Wolves,Chelsea,1,0,H,9,13,4,1,8,8,wolves,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
08/04/2023,Southampton,Man City,1,4,A,4,13,1,8,0,10,southampton,,1900.0,38279.0,Liga_Desconocida,126.0,5,-3,Derrota_Local,2
09/04/2023,Leeds,Crystal Palace,1,5,A,11,16,7,8,2,4,leeds,,1900.0,38279.0,Liga_Desconocida,126.0,6,-4,Derrota_Local,2
09/04/2023,Liverpool,Arsenal,2,2,D,21,9,6,5,5,4,liverpool,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
15/04/2023,Aston Villa,Newcastle,3,0,H,16,8,6,2,7,2,aston villa,aston villa,1874.0,42785.0,English Premier League,152.0,3,3,Victoria_Local,1
15/04/2023,Chelsea,Brighton,1,2,A,8,26,2,10,2,8,chelsea,chelsea,1905.0,41798.0,English Premier League,121.0,3,-1,Derrota_Local,2
15/04/2023,Everton,Fulham,1,3,A,15,21,7,7,4,8,everton,everton,1878.0,40157.0,English Premier League,148.0,4,-2,Derrota_Local,2
15/04/2023,Southampton,Crystal Palace,0,2,A,11,9,4,2,6,2,southampton,,1900.0,38279.0,Liga_Desconocida,126.0,2,-2,Derrota_Local,2
15/04/2023,Tottenham,Bournemouth,2,3,A,24,6,8,6,8,1,tottenham,,1900.0,38279.0,Liga_Desconocida,126.0,5,-1,Derrota_Local,2
15/04/2023,Wolves,Brentford,2,0,H,11,10,9,3,5,2,wolves,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
15/04/2023,Man City,Leicester,3,1,H,12,10,4,4,6,2,man city,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
16/04/2023,West Ham,Arsenal,2,2,D,16,11,3,5,7,2,west ham,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
16/04/2023,Nott'm Forest,Man United,0,2,A,6,22,0,8,4,9,nottm forest,,1900.0,38279.0,Liga_Desconocida,126.0,2,-2,Derrota_Local,2
17/04/2023,Leeds,Liverpool,1,6,A,13,13,3,7,4,2,leeds,,1900.0,38279.0,Liga_Desconocida,126.0,7,-5,Derrota_Local,2
21/04/2023,Arsenal,Southampton,3,3,D,25,8,6,6,7,2,arsenal,arsenal,1892.0,60338.0,English Premier League,134.0,6,0,Empate,1
22/04/2023,Fulham,Leeds,2,1,H,12,10,5,2,8,6,fulham,fulham,1879.0,25700.0,English Premier League,147.0,3,1,Victoria_Local,0
22/04/2023,Brentford,Aston Villa,1,1,D,6,14,5,2,8,4,brentford,brentford,1889.0,17250.0,English Premier League,137.0,2,0,Empate,0
22/04/2023,Crystal Palace,Everton,0,0,D,12,10,2,5,8,1,crystal palace,crystal palace,1905.0,26255.0,English Premier League,121.0,0,0,Empate,0
22/04/2023,Leicester,Wolves,2,1,H,15,16,8,3,1,7,leicester,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
22/04/2023,Liverpool,Nott'm Forest,3,2,H,18,11,6,5,9,3,liverpool,,1900.0,38279.0,Liga_Desconocida,126.0,5,1,Victoria_Local,1
23/04/2023,Bournemouth,West Ham,0,4,A,17,18,5,10,8,5,bournemouth,bournemouth,1890.0,11464.0,English Premier League,136.0,4,-4,Derrota_Local,2
23/04/2023,Newcastle,Tottenham,6,1,H,25,11,8,3,9,3,newcastle,,1900.0,38279.0,Liga_Desconocida,126.0,7,5,Victoria_Local,1
25/04/2023,Wolves,Crystal Palace,2,0,H,9,14,3,4,6,11,wolves,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
25/04/2023,Aston Villa,Fulham,1,0,H,14,1,3,0,8,2,aston villa,aston villa,1874.0,42785.0,English Premier League,152.0,1,1,Victoria_Local,0
25/04/2023,Leeds,Leicester,1,1,D,13,15,3,3,3,6,leeds,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
26/04/2023,Nott'm Forest,Brighton,3,1,H,12,17,5,7,2,7,nottm forest,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
26/04/2023,Chelsea,Brentford,0,2,A,15,7,4,1,5,2,chelsea,chelsea,1905.0,41798.0,English Premier League,121.0,2,-2,Derrota_Local,2
26/04/2023,West Ham,Liverpool,1,2,A,7,20,2,4,3,6,west ham,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
26/04/2023,Man City,Arsenal,4,1,H,14,8,9,2,1,3,man city,,1900.0,38279.0,Liga_Desconocida,126.0,5,3,Victoria_Local,1
27/04/2023,Everton,Newcastle,1,4,A,13,15,5,8,3,14,everton,everton,1878.0,40157.0,English Premier League,148.0,5,-3,Derrota_Local,2
27/04/2023,Southampton,Bournemouth,0,1,A,11,16,2,2,6,4,southampton,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
27/04/2023,Tottenham,Man United,2,2,D,18,17,7,8,6,8,tottenham,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
29/04/2023,Crystal Palace,West Ham,4,3,H,16,8,6,4,8,5,crystal palace,crystal palace,1905.0,26255.0,English Premier League,121.0,7,1,Victoria_Local,2
29/04/2023,Brentford,Nott'm Forest,2,1,H,14,5,8,3,6,0,brentford,brentford,1889.0,17250.0,English Premier League,137.0,3,1,Victoria_Local,0
29/04/2023,Brighton,Wolves,6,0,H,22,10,8,2,2,5,brighton,,1900.0,38279.0,Liga_Desconocida,126.0,6,6,Victoria_Local,1
30/04/2023,Bournemouth,Leeds,4,1,H,12,15,7,6,2,6,bournemouth,bournemouth,1890.0,11464.0,English Premier League,136.0,5,3,Victoria_Local,1
30/04/2023,Fulham,Man City,1,2,A,4,12,1,9,2,5,fulham,fulham,1879.0,25700.0,English Premier League,147.0,3,-1,Derrota_Local,2
30/04/2023,Man United,Aston Villa,1,0,H,14,7,6,1,1,4,man united,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
30/04/2023,Newcastle,Southampton,3,1,H,22,4,5,3,11,2,newcastle,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
30/04/2023,Liverpool,Tottenham,4,3,H,12,10,4,7,5,2,liverpool,,1900.0,38279.0,Liga_Desconocida,126.0,7,1,Victoria_Local,1
01/05/2023,Leicester,Everton,2,2,D,15,23,6,8,2,9,leicester,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
02/05/2023,Arsenal,Chelsea,3,1,H,16,7,10,4,7,2,arsenal,arsenal,1892.0,60338.0,English Premier League,134.0,4,2,Victoria_Local,1
03/05/2023,Liverpool,Fulham,1,0,H,15,9,3,3,7,5,liverpool,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
03/05/2023,Man City,West Ham,3,0,H,16,6,7,2,6,3,man city,,1900.0,38279.0,Liga_Desconocida,126.0,3,3,Victoria_Local,1
04/05/2023,Brighton,Man United,1,0,H,22,16,6,5,8,6,brighton,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
06/05/2023,Bournemouth,Chelsea,1,3,A,10,11,4,5,7,7,bournemouth,bournemouth,1890.0,11464.0,English Premier League,136.0,4,-2,Derrota_Local,2
06/05/2023,Man City,Leeds,2,1,H,18,4,6,2,10,1,man city,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
06/05/2023,Tottenham,Crystal Palace,1,0,H,8,7,3,2,8,4,tottenham,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
06/05/2023,Wolves,Aston Villa,1,0,H,6,16,2,3,5,6,wolves,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
06/05/2023,Liverpool,Brentford,1,0,H,15,5,5,1,7,3,liverpool,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
07/05/2023,Newcastle,Arsenal,0,2,A,12,10,5,6,9,4,newcastle,,1900.0,38279.0,Liga_Desconocida,126.0,2,-2,Derrota_Local,2
07/05/2023,West Ham,Man United,1,0,H,15,19,4,4,5,6,west ham,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
08/05/2023,Fulham,Leicester,5,3,H,17,18,7,9,2,7,fulham,fulham,1879.0,25700.0,English Premier League,147.0,8,2,Victoria_Local,1
08/05/2023,Brighton,Everton,1,5,A,23,10,5,5,15,1,brighton,,1900.0,38279.0,Liga_Desconocida,126.0,6,-4,Derrota_Local,2
08/05/2023,Nott'm Forest,Southampton,4,3,H,9,19,4,5,2,11,nottm forest,,1900.0,38279.0,Liga_Desconocida,126.0,7,1,Victoria_Local,1
13/05/2023,Leeds,Newcastle,2,2,D,9,18,4,5,2,6,leeds,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
13/05/2023,Aston Villa,Tottenham,2,1,H,8,5,4,2,8,3,aston villa,aston villa,1874.0,42785.0,English Premier League,152.0,3,1,Victoria_Local,1
13/05/2023,Chelsea,Nott'm Forest,2,2,D,14,11,6,2,2,5,chelsea,chelsea,1905.0,41798.0,English Premier League,121.0,4,0,Empate,2
13/05/2023,Crystal Palace,Bournemouth,2,0,H,17,5,5,0,11,2,crystal palace,crystal palace,1905.0,26255.0,English Premier League,121.0,2,2,Victoria_Local,0
13/05/2023,Man United,Wolves,2,0,H,27,5,9,0,11,7,man united,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
13/05/2023,Southampton,Fulham,0,2,A,5,9,1,4,1,8,southampton,,1900.0,38279.0,Liga_Desconocida,126.0,2,-2,Derrota_Local,2
14/05/2023,Brentford,West Ham,2,0,H,24,4,10,4,7,5,brentford,brentford,1889.0,17250.0,English Premier League,137.0,2,2,Victoria_Local,0
14/05/2023,Everton,Man City,0,3,A,7,9,3,4,8,6,everton,everton,1878.0,40157.0,English Premier League,148.0,3,-3,Derrota_Local,2
14/05/2023,Arsenal,Brighton,0,3,A,14,12,2,6,5,2,arsenal,arsenal,1892.0,60338.0,English Premier League,134.0,3,-3,Derrota_Local,2
15/05/2023,Leicester,Liverpool,0,3,A,4,16,4,5,4,4,leicester,,1900.0,38279.0,Liga_Desconocida,126.0,3,-3,Derrota_Local,2
18/05/2023,Newcastle,Brighton,4,1,H,22,8,9,2,6,1,newcastle,,1900.0,38279.0,Liga_Desconocida,126.0,5,3,Victoria_Local,1
20/05/2023,Tottenham,Brentford,1,3,A,22,11,8,4,8,2,tottenham,,1900.0,38279.0,Liga_Desconocida,126.0,4,-2,Derrota_Local,2
20/05/2023,Bournemouth,Man United,0,1,A,10,20,4,5,3,6,bournemouth,bournemouth,1890.0,11464.0,English Premier League,136.0,1,-1,Derrota_Local,0
20/05/2023,Fulham,Crystal Palace,2,2,D,11,11,4,5,7,4,fulham,fulham,1879.0,25700.0,English Premier League,147.0,4,0,Empate,2
20/05/2023,Liverpool,Aston Villa,1,1,D,10,6,5,3,9,4,liverpool,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
20/05/2023,Wolves,Everton,1,1,D,13,19,5,4,1,7,wolves,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
20/05/2023,Nott'm Forest,Arsenal,1,0,H,6,11,2,3,3,6,nottm forest,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
21/05/2023,West Ham,Leeds,3,1,H,19,12,9,3,9,5,west ham,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
21/05/2023,Brighton,Southampton,3,1,H,26,5,8,1,4,3,brighton,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
21/05/2023,Man City,Chelsea,1,0,H,15,13,2,6,5,2,man city,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
22/05/2023,Newcastle,Leicester,0,0,D,23,1,4,1,12,1,newcastle,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
24/05/2023,Brighton,Man City,1,1,D,20,13,7,4,5,1,brighton,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
25/05/2023,Man United,Chelsea,4,1,H,18,14,9,5,3,4,man united,,1900.0,38279.0,Liga_Desconocida,126.0,5,3,Victoria_Local,1
28/05/2023,Arsenal,Wolves,5,0,H,14,6,8,0,8,4,arsenal,arsenal,1892.0,60338.0,English Premier League,134.0,5,5,Victoria_Local,1
28/05/2023,Aston Villa,Brighton,2,1,H,12,8,5,4,4,3,aston villa,aston villa,1874.0,42785.0,English Premier League,152.0,3,1,Victoria_Local,1
28/05/2023,Brentford,Man City,1,0,H,11,17,4,3,3,4,brentford,brentford,1889.0,17250.0,English Premier League,137.0,1,1,Victoria_Local,0
28/05/2023,Chelsea,Newcastle,1,1,D,22,13,5,4,10,3,chelsea,chelsea,1905.0,41798.0,English Premier League,121.0,2,0,Empate,0
28/05/2023,Crystal Palace,Nott'm Forest,1,1,D,16,7,4,4,5,4,crystal palace,crystal palace,1905.0,26255.0,English Premier League,121.0,2,0,Empate,0
28/05/2023,Everton,Bournemouth,1,0,H,13,7,6,2,9,3,everton,everton,1878.0,40157.0,English Premier League,148.0,1,1,Victoria_Local,0
28/05/2023,Leeds,Tottenham,1,4,A,19,11,2,7,12,3,leeds,,1900.0,38279.0,Liga_Desconocida,126.0,5,-3,Derrota_Local,2
28/05/2023,Leicester,West Ham,2,1,H,13,16,4,3,3,5,leicester,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
28/05/2023,Man United,Fulham,2,1,H,21,10,8,3,5,4,man united,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
28/05/2023,Southampton,Liverpool,4,4,D,15,30,10,8,2,9,southampton,,1900.0,38279.0,Liga_Desconocida,126.0,8,0,Empate,2
19/08/2023,Empoli,Verona,0,1,A,10,10,4,4,2,4,empoli,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
19/08/2023,Frosinone,Napoli,1,3,A,4,19,1,8,4,6,frosinone,frosinone,1912.0,10000.0,Italian Serie A,114.0,4,-2,Derrota_Local,2
19/08/2023,Genoa,Fiorentina,1,4,A,4,9,2,5,3,4,genoa,genoa,1823.0,36599.0,Italian Serie A,203.0,5,-3,Derrota_Local,2
19/08/2023,Inter,Monza,2,0,H,22,12,3,2,8,3,inter,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
20/08/2023,Roma,Salernitana,2,2,D,13,3,3,2,9,1,roma,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
20/08/2023,Sassuolo,Atalanta,0,2,A,11,16,3,6,7,7,sassuolo,,1900.0,38279.0,Liga_Desconocida,126.0,2,-2,Derrota_Local,2
20/08/2023,Lecce,Lazio,2,1,H,23,10,7,4,5,2,lecce,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
20/08/2023,Udinese,Juventus,0,3,A,18,9,5,4,7,3,udinese,,1900.0,38279.0,Liga_Desconocida,126.0,3,-3,Derrota_Local,2
21/08/2023,Torino,Cagliari,0,0,D,11,8,2,2,8,3,torino,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
21/08/2023,Bologna,Milan,0,2,A,17,10,5,6,3,6,bologna,bologna,1909.0,38279.0,Italian Serie A,117.0,2,-2,Derrota_Local,2
26/08/2023,Frosinone,Atalanta,2,1,H,13,18,5,6,3,7,frosinone,frosinone,1912.0,10000.0,Italian Serie A,114.0,3,1,Victoria_Local,0
26/08/2023,Monza,Empoli,2,0,H,20,18,5,6,6,5,monza,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
26/08/2023,Milan,Torino,4,1,H,17,8,7,1,2,1,milan,milan,1899.0,80018.0,Italian Serie A,127.0,5,3,Victoria_Local,1
26/08/2023,Verona,Roma,2,1,H,5,23,3,7,1,12,verona,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
27/08/2023,Fiorentina,Lecce,2,2,D,9,6,4,2,3,3,fiorentina,fiorentina,1926.0,43147.0,Italian Serie A,100.0,4,0,Empate,2
27/08/2023,Juventus,Bologna,1,1,D,14,9,3,4,5,1,juventus,juventus,1897.0,41507.0,Italian Serie A,129.0,2,0,Empate,0
27/08/2023,Lazio,Genoa,0,1,A,16,5,2,3,15,1,lazio,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
27/08/2023,Napoli,Sassuolo,2,0,H,25,6,5,1,12,4,napoli,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
28/08/2023,Salernitana,Udinese,1,1,D,9,14,4,6,7,5,salernitana,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
28/08/2023,Cagliari,Inter,0,2,A,12,17,2,3,4,7,cagliari,cagliari,1920.0,16233.0,Italian Serie A,106.0,2,-2,Derrota_Local,2
01/09/2023,Sassuolo,Verona,3,1,H,16,11,7,3,10,1,sassuolo,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
01/09/2023,Roma,Milan,1,2,A,13,9,2,4,3,5,roma,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
02/09/2023,Bologna,Cagliari,2,1,H,16,7,7,1,5,2,bologna,bologna,1909.0,38279.0,Italian Serie A,117.0,3,1,Victoria_Local,0
02/09/2023,Udinese,Frosinone,0,0,D,12,12,6,2,3,5,udinese,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
02/09/2023,Atalanta,Monza,3,0,H,18,8,8,2,7,3,atalanta,atalanta,1907.0,21300.0,Italian Serie A,119.0,3,3,Victoria_Local,0
02/09/2023,Napoli,Lazio,1,2,A,22,6,4,2,7,2,napoli,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
03/09/2023,Inter,Fiorentina,4,0,H,21,6,11,2,1,1,inter,,1900.0,38279.0,Liga_Desconocida,126.0,4,4,Victoria_Local,1
03/09/2023,Torino,Genoa,1,0,H,10,7,3,2,4,0,torino,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
03/09/2023,Empoli,Juventus,0,2,A,7,18,0,5,3,7,empoli,,1900.0,38279.0,Liga_Desconocida,126.0,2,-2,Derrota_Local,2
03/09/2023,Lecce,Salernitana,2,0,H,20,11,6,4,6,5,lecce,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
16/09/2023,Juventus,Lazio,3,1,H,17,16,7,5,7,9,juventus,juventus,1897.0,41507.0,Italian Serie A,129.0,4,2,Victoria_Local,1
16/09/2023,Inter,Milan,5,1,H,14,9,7,2,5,0,inter,,1900.0,38279.0,Liga_Desconocida,126.0,6,4,Victoria_Local,1
16/09/2023,Genoa,Napoli,2,2,D,8,12,3,4,3,1,genoa,genoa,1823.0,36599.0,Italian Serie A,203.0,4,0,Empate,1
17/09/2023,Cagliari,Udinese,0,0,D,10,11,1,1,4,6,cagliari,cagliari,1920.0,16233.0,Italian Serie A,106.0,0,0,Empate,0
17/09/2023,Frosinone,Sassuolo,4,2,H,16,18,6,7,5,6,frosinone,frosinone,1912.0,10000.0,Italian Serie A,114.0,6,2,Victoria_Local,2
17/09/2023,Monza,Lecce,1,1,D,25,4,6,3,10,1,monza,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
17/09/2023,Fiorentina,Atalanta,3,2,H,15,11,8,4,3,4,fiorentina,fiorentina,1926.0,43147.0,Italian Serie A,100.0,5,1,Victoria_Local,2
17/09/2023,Roma,Empoli,7,0,H,14,8,9,2,2,6,roma,,1900.0,38279.0,Liga_Desconocida,126.0,7,7,Victoria_Local,1
18/09/2023,Salernitana,Torino,0,3,A,14,11,4,3,1,2,salernitana,,1900.0,38279.0,Liga_Desconocida,126.0,3,-3,Derrota_Local,2
18/09/2023,Verona,Bologna,0,0,D,9,11,1,4,3,4,verona,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
22/09/2023,Salernitana,Frosinone,1,1,D,19,9,6,3,8,6,salernitana,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
22/09/2023,Lecce,Genoa,1,0,H,18,8,3,1,4,3,lecce,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
23/09/2023,Milan,Verona,1,0,H,9,10,4,2,2,3,milan,milan,1899.0,80018.0,Italian Serie A,127.0,1,1,Victoria_Local,1
23/09/2023,Sassuolo,Juventus,4,2,H,18,15,7,2,6,3,sassuolo,,1900.0,38279.0,Liga_Desconocida,126.0,6,2,Victoria_Local,1
